        cher_lg_Tank  |                root  |                          tank  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | FF9900   |            Polycone  |0*deg 360*deg 4 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |    SL_LGCCgas_SIDIS  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 cher_lg_PMT_30_9_34  |        cher_lg_Tank  |          PMT number 1 2 2 4 1  |                   48.251*cm 236.966*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 34 
 cher_lg_PMT_30_9_35  |        cher_lg_Tank  |          PMT number 1 2 2 4 2  |                   48.303*cm 237.257*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 35 
 cher_lg_PMT_30_9_36  |        cher_lg_Tank  |          PMT number 1 2 2 4 3  |                   48.355*cm 237.547*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 36 
 cher_lg_PMT_30_9_37  |        cher_lg_Tank  |          PMT number 1 2 2 4 4  |                   48.407*cm 237.838*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 37 
 cher_lg_PMT_30_9_38  |        cher_lg_Tank  |          PMT number 1 2 2 4 5  |                   48.460*cm 238.128*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 38 
 cher_lg_PMT_30_9_39  |        cher_lg_Tank  |          PMT number 1 2 2 4 6  |                   48.512*cm 238.418*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 39 
 cher_lg_PMT_30_9_40  |        cher_lg_Tank  |          PMT number 1 2 2 4 7  |                   48.564*cm 238.709*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 40 
 cher_lg_PMT_30_9_41  |        cher_lg_Tank  |          PMT number 1 2 2 5 0  |                   48.838*cm 236.561*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 41 
 cher_lg_PMT_30_9_42  |        cher_lg_Tank  |          PMT number 1 2 2 5 1  |                   48.890*cm 236.851*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 42 
 cher_lg_PMT_30_9_43  |        cher_lg_Tank  |          PMT number 1 2 2 5 2  |                   48.943*cm 237.142*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 43 
 cher_lg_PMT_30_9_44  |        cher_lg_Tank  |          PMT number 1 2 2 5 3  |                   48.995*cm 237.432*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 44 
 cher_lg_PMT_30_9_45  |        cher_lg_Tank  |          PMT number 1 2 2 5 4  |                   49.047*cm 237.722*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 45 
 cher_lg_PMT_30_9_46  |        cher_lg_Tank  |          PMT number 1 2 2 5 5  |                   49.099*cm 238.013*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 46 
 cher_lg_PMT_30_9_47  |        cher_lg_Tank  |          PMT number 1 2 2 5 6  |                   49.152*cm 238.303*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 47 
 cher_lg_PMT_30_9_48  |        cher_lg_Tank  |          PMT number 1 2 2 5 7  |                   49.204*cm 238.594*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 48 
 cher_lg_PMT_30_9_49  |        cher_lg_Tank  |          PMT number 1 2 2 6 0  |                   49.478*cm 236.446*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 49 
 cher_lg_PMT_30_9_50  |        cher_lg_Tank  |          PMT number 1 2 2 6 1  |                   49.530*cm 236.736*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 50 
 cher_lg_PMT_30_9_51  |        cher_lg_Tank  |          PMT number 1 2 2 6 2  |                   49.582*cm 237.026*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 51 
 cher_lg_PMT_30_9_52  |        cher_lg_Tank  |          PMT number 1 2 2 6 3  |                   49.635*cm 237.317*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 52 
 cher_lg_PMT_30_9_53  |        cher_lg_Tank  |          PMT number 1 2 2 6 4  |                   49.687*cm 237.607*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 53 
 cher_lg_PMT_30_9_54  |        cher_lg_Tank  |          PMT number 1 2 2 6 5  |                   49.739*cm 237.898*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 54 
 cher_lg_PMT_30_9_55  |        cher_lg_Tank  |          PMT number 1 2 2 6 6  |                   49.791*cm 238.188*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 55 
 cher_lg_PMT_30_9_56  |        cher_lg_Tank  |          PMT number 1 2 2 6 7  |                   49.844*cm 238.479*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 56 
 cher_lg_PMT_30_9_57  |        cher_lg_Tank  |          PMT number 1 2 2 7 0  |                   50.118*cm 236.330*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 57 
 cher_lg_PMT_30_9_58  |        cher_lg_Tank  |          PMT number 1 2 2 7 1  |                   50.170*cm 236.621*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 58 
 cher_lg_PMT_30_9_59  |        cher_lg_Tank  |          PMT number 1 2 2 7 2  |                   50.222*cm 236.911*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 59 
 cher_lg_PMT_30_9_60  |        cher_lg_Tank  |          PMT number 1 2 2 7 3  |                   50.274*cm 237.202*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 60 
 cher_lg_PMT_30_9_61  |        cher_lg_Tank  |          PMT number 1 2 2 7 4  |                   50.327*cm 237.492*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 61 
 cher_lg_PMT_30_9_62  |        cher_lg_Tank  |          PMT number 1 2 2 7 5  |                   50.379*cm 237.783*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 62 
 cher_lg_PMT_30_9_63  |        cher_lg_Tank  |          PMT number 1 2 2 7 6  |                   50.431*cm 238.073*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 63 
 cher_lg_PMT_30_9_64  |        cher_lg_Tank  |          PMT number 1 2 2 7 7  |                   50.483*cm 238.363*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 64 
cher_lg_PMT_Window_30_2_2  |        cher_lg_Tank  |      PMT number window 30 2 2  |                   48.048*cm 237.675*cm 244.599*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff00ff   |                 Box  |                                2.5999*cm 2.5999*cm 0.075*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
cher_lg_PMT_lightBlock_30_2_2  |        cher_lg_Tank  |  PMT number lightBlock 30 2 2  |                   48.365*cm 239.438*cm 243.687*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 0000ff   |                 Box  |                                 2.5999*cm 2.5999*cm 0.01*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: LGC_PMT_LightStop  |              mirror  |                                      no 
    cher_lg_wcone_30  |        cher_lg_Tank  |        Winston Cone number 30  |                   40.134*cm 223.053*cm 246.810*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | F0F0F0   |                Cons  |           7.8*cm 8.3*cm 21*cm 21.5*cm 15*cm 0.*deg 360.*deg  |  SL_LGC_WinstonCone  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: LGC_WinstonCone  |              mirror  |                                      no 
cher_lg_coneshield_in_30  |        cher_lg_Tank  |      Cone shield in number 30  |                   42.740*cm 237.541*cm 239.310*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 606060   |                Cons  |11.5308657865101*cm 11.6308657865101*cm 11.5308657865101*cm 11.6308657865101*cm 10*cm 0.*deg 360.*deg  |          SL_MuMetal  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
