y49_x6	| -67.056	| cm | - |  - | - | - | - | - | - 
y49_x7	| -55.88	| cm | - |  - | - | - | - | - | - 
y49_x8	| -44.704	| cm | - |  - | - | - | - | - | - 
y49_x9	| -33.528	| cm | - |  - | - | - | - | - | - 
y49_x10	| -22.352	| cm | - |  - | - | - | - | - | - 
y49_x11	| -11.176	| cm | - |  - | - | - | - | - | - 
y49_x12	| 0	| cm | - |  - | - | - | - | - | - 
y49_x13	| 11.176	| cm | - |  - | - | - | - | - | - 
y49_x14	| 22.352	| cm | - |  - | - | - | - | - | - 
y49_x15	| 33.528	| cm | - |  - | - | - | - | - | - 
y49_x16	| 44.704	| cm | - |  - | - | - | - | - | - 
y49_x17	| 55.88	| cm | - |  - | - | - | - | - | - 
y49_x18	| 67.056	| cm | - |  - | - | - | - | - | - 
y49_x19	| 78.232	| cm | - |  - | - | - | - | - | - 
y49_x20	| 89.408	| cm | - |  - | - | - | - | - | - 
y49_x21	| 100.584	| cm | - |  - | - | - | - | - | - 
y49_x22	| 111.76	| cm | - |  - | - | - | - | - | - 
y49_x23	| 122.936	| cm | - |  - | - | - | - | - | - 
y49_x24	| 134.112	| cm | - |  - | - | - | - | - | - 
num_y50	| 22	| - | - | - |  - | - | - | - | - 
y50	| 227.449	| cm | - |  - | - | - | - | - | - 
y50_x0	| -117.348	| cm | - |  - | - | - | - | - | - 
y50_x1	| -106.172	| cm | - |  - | - | - | - | - | - 
y50_x2	| -94.996	| cm | - |  - | - | - | - | - | - 
y50_x3	| -83.82	| cm | - |  - | - | - | - | - | - 
y50_x4	| -72.644	| cm | - |  - | - | - | - | - | - 
y50_x5	| -61.468	| cm | - |  - | - | - | - | - | - 
y50_x6	| -50.292	| cm | - |  - | - | - | - | - | - 
y50_x7	| -39.116	| cm | - |  - | - | - | - | - | - 
y50_x8	| -27.94	| cm | - |  - | - | - | - | - | - 
y50_x9	| -16.764	| cm | - |  - | - | - | - | - | - 
y50_x10	| -5.588	| cm | - |  - | - | - | - | - | - 
y50_x11	| 5.588	| cm | - |  - | - | - | - | - | - 
y50_x12	| 16.764	| cm | - |  - | - | - | - | - | - 
y50_x13	| 27.94	| cm | - |  - | - | - | - | - | - 
y50_x14	| 39.116	| cm | - |  - | - | - | - | - | - 
y50_x15	| 50.292	| cm | - |  - | - | - | - | - | - 
y50_x16	| 61.468	| cm | - |  - | - | - | - | - | - 
y50_x17	| 72.644	| cm | - |  - | - | - | - | - | - 
y50_x18	| 83.82	| cm | - |  - | - | - | - | - | - 
y50_x19	| 94.996	| cm | - |  - | - | - | - | - | - 
y50_x20	| 106.172	| cm | - |  - | - | - | - | - | - 
y50_x21	| 117.348	| cm | - |  - | - | - | - | - | - 
num_y51	| 19	| - | - | - |  - | - | - | - | - 
y51	| 237.128	| cm | - |  - | - | - | - | - | - 
y51_x0	| -100.584	| cm | - |  - | - | - | - | - | - 
y51_x1	| -89.408	| cm | - |  - | - | - | - | - | - 
y51_x2	| -78.232	| cm | - |  - | - | - | - | - | - 
y51_x3	| -67.056	| cm | - |  - | - | - | - | - | - 
y51_x4	| -55.88	| cm | - |  - | - | - | - | - | - 
y51_x5	| -44.704	| cm | - |  - | - | - | - | - | - 
y51_x6	| -33.528	| cm | - |  - | - | - | - | - | - 
y51_x7	| -22.352	| cm | - |  - | - | - | - | - | - 
y51_x8	| -11.176	| cm | - |  - | - | - | - | - | - 
y51_x9	| 0	| cm | - |  - | - | - | - | - | - 
y51_x10	| 11.176	| cm | - |  - | - | - | - | - | - 
y51_x11	| 22.352	| cm | - |  - | - | - | - | - | - 
y51_x12	| 33.528	| cm | - |  - | - | - | - | - | - 
y51_x13	| 44.704	| cm | - |  - | - | - | - | - | - 
y51_x14	| 55.88	| cm | - |  - | - | - | - | - | - 
y51_x15	| 67.056	| cm | - |  - | - | - | - | - | - 
y51_x16	| 78.232	| cm | - |  - | - | - | - | - | - 
y51_x17	| 89.408	| cm | - |  - | - | - | - | - | - 
y51_x18	| 100.584	| cm | - |  - | - | - | - | - | - 
num_y52	| 16	| - | - | - |  - | - | - | - | - 
y52	| 246.807	| cm | - |  - | - | - | - | - | - 
y52_x0	| -83.82	| cm | - |  - | - | - | - | - | - 
y52_x1	| -72.644	| cm | - |  - | - | - | - | - | - 
y52_x2	| -61.468	| cm | - |  - | - | - | - | - | - 
y52_x3	| -50.292	| cm | - |  - | - | - | - | - | - 
y52_x4	| -39.116	| cm | - |  - | - | - | - | - | - 
y52_x5	| -27.94	| cm | - |  - | - | - | - | - | - 
y52_x6	| -16.764	| cm | - |  - | - | - | - | - | - 
y52_x7	| -5.588	| cm | - |  - | - | - | - | - | - 
y52_x8	| 5.588	| cm | - |  - | - | - | - | - | - 
y52_x9	| 16.764	| cm | - |  - | - | - | - | - | - 
y52_x10	| 27.94	| cm | - |  - | - | - | - | - | - 
y52_x11	| 39.116	| cm | - |  - | - | - | - | - | - 
y52_x12	| 50.292	| cm | - |  - | - | - | - | - | - 
y52_x13	| 61.468	| cm | - |  - | - | - | - | - | - 
y52_x14	| 72.644	| cm | - |  - | - | - | - | - | - 
y52_x15	| 83.82	| cm | - |  - | - | - | - | - | - 
num_y53	| 11	| - | - | - |  - | - | - | - | - 
y53	| 256.486	| cm | - |  - | - | - | - | - | - 
y53_x0	| -55.88	| cm | - |  - | - | - | - | - | - 
y53_x1	| -44.704	| cm | - |  - | - | - | - | - | - 
y53_x2	| -33.528	| cm | - |  - | - | - | - | - | - 
y53_x3	| -22.352	| cm | - |  - | - | - | - | - | - 
y53_x4	| -11.176	| cm | - |  - | - | - | - | - | - 
y53_x5	| 0	| cm | - |  - | - | - | - | - | - 
y53_x6	| 11.176	| cm | - |  - | - | - | - | - | - 
y53_x7	| 22.352	| cm | - |  - | - | - | - | - | - 
y53_x8	| 33.528	| cm | - |  - | - | - | - | - | - 
y53_x9	| 44.704	| cm | - |  - | - | - | - | - | - 
y53_x10	| 55.8	| cm | - |  - | - | - | - | - | - 
